time		totalmass			KE			PE
21.15		100000			0.0284834			5.83288
21.2		100000			0.0286047			5.8343
21.25		100000			0.028726			5.83571
21.3		100000			0.0288474			5.83712
21.35		100000			0.0289689			5.83852
21.4		100000			0.0290903			5.83991
21.45		100000			0.0292119			5.8413
21.5		100000			0.0293334			5.84267
21.55		100000			0.0294551			5.84404
21.6		100000			0.0295767			5.8454
21.65		100000			0.0296984			5.84676
21.7		100000			0.0298202			5.84811
21.75		100000			0.029942			5.84945
21.8		100000			0.0300638			5.85078
21.85		100000			0.0301857			5.8521
21.9		100000			0.0303076			5.85342
21.95		100000			0.0304296			5.85473
22		100000			0.0305516			5.85604
22.05		100000			0.0306737			5.85733
22.1		100000			0.0307958			5.85862
22.15		100000			0.0309179			5.85991
22.2		100000			0.0310401			5.86118
22.25		100000			0.0311623			5.86245
22.3		100000			0.0312846			5.86371
22.35		100000			0.0314069			5.86497
22.4		100000			0.0315292			5.86621
22.45		100000			0.0316516			5.86745
22.5		100000			0.031774			5.86869
22.55		100000			0.0318965			5.86991
22.6		100000			0.032019			5.87113
22.65		100000			0.0321415			5.87235
22.7		100000			0.0322641			5.87355
22.75		100000			0.0323867			5.87475
22.8		100000			0.0325094			5.87595
22.85		100000			0.0326321			5.87713
22.9		100000			0.0327548			5.87831
22.95		100000			0.0328776			5.87948
23		100000			0.0330004			5.88065
23.05		100000			0.0331233			5.88181
23.1		100000			0.0332462			5.88296
23.15		100000			0.0333691			5.88411
23.2		100000			0.0334921			5.88525
23.25		100000			0.0336152			5.88638
23.3		100000			0.0337382			5.88751
23.35		100000			0.0338613			5.88863
23.4		100000			0.0339845			5.88974
23.45		100000			0.0341077			5.89085
23.5		100000			0.0342309			5.89195
23.55		100000			0.0343542			5.89305
23.6		100000			0.0344776			5.89413
23.65		100000			0.0346009			5.89522
23.7		100000			0.0347243			5.89629
23.75		100000			0.0348478			5.89736
23.8		100000			0.0349713			5.89842
23.85		100000			0.0350949			5.89948
23.9		100000			0.0352185			5.90053
23.95		100000			0.0353421			5.90158
24		100000			0.0354658			5.90261
24.05		100000			0.0355895			5.90365
24.1		100000			0.0357133			5.90467
24.15		100000			0.0358371			5.90569
24.2		100000			0.035961			5.90671
24.25		100000			0.036085			5.90772
24.3		100000			0.036209			5.90872
24.35		100000			0.036333			5.90971
24.4		100000			0.0364571			5.9107
24.45		100000			0.0365812			5.91169
24.5		100000			0.0367054			5.91267
24.55		100000			0.0368297			5.91364
24.6		100000			0.036954			5.9146
24.65		100000			0.0370783			5.91557
24.7		100000			0.0372028			5.91652
24.75		100000			0.0373272			5.91747
24.8		100000			0.0374518			5.91841
24.85		100000			0.0375764			5.91935
24.9		100000			0.037701			5.92028
24.95		100000			0.0378258			5.92121
25		100000			0.0379505			5.92213
25.05		100000			0.0380754			5.92304
25.1		100000			0.0382003			5.92395
25.15		100000			0.0383253			5.92486
25.2		100000			0.0384503			5.92575
